OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice,Month,Year
REC-638305,12437,Ginger Nuts,Tower Gate,300 g,France,2025-11-25,21.79,November,2025
REC-632474,8131,Muesli Bars Chocolate & Banana,Crownfield Lidl,200 g,Bulgaria,2024-04-04,19.35,April,2024
REC-757695,9163,Petit Beurre Tablette Chocolat au lait,Sondey,150 g e,France,2025-10-25,14.74,October,2025
REC-203989,13328,Fior Di Panna,Italiamo,400 g ℮,France,2024-03-19,11.64,March,2024
REC-846401,9233,Tastino Biscuiti Petit beurre,Tastino,450 g,Hungary,2024-03-01,11.13,March,2024
REC-412119,5972,Carré Lait-Noisette,Sondey,250 g (10 sachets de 25 g,France,2024-04-17,4.27,April,2024
REC-788245,9932,Brioche Zopf,Matre Jean Pierre Matre JeanPierre,600g,France,2024-05-05,11.94,May,2024
REC-780143,9411,Bio Hafer Cookies,Sondey,200 g,Germany,2025-12-12,16.1,December,2025
REC-488677,9073,Scottish black pepper oatcakes,Lidl,250 g,France,2024-07-08,9.81,July,2024
REC-658763,10868,Barres Amandes et Noix de coco,Crownfield Lidl,4 x 40 g,France,2025-07-25,10.58,July,2025
REC-832545,9749,Lulu La Barquette Framboise,LuMondelez,120 g e,France,2025-06-07,12.72,June,2025
REC-500367,11128,Miniroulés l'Original aux Fraises,LU,150 g,France,2025-11-11,12.38,November,2025
REC-399226,8707,SAVAROISES CHOCOLAT,St Michel,220 g,France,2025-03-14,7.52,March,2025
REC-727554,6019,GALAK Chocolat Blanc,Nestl Galak,100 g,France,2024-08-13,10.48,August,2024
REC-860064,11656,Lindt Chocolat au lait praliné noisettes,Lindt Lindt  Sprngli,225 g,Algeria,2024-02-09,24.44,February,2024
REC-376267,6562,Creation lait caramel,Lindt,150 g,France,2024-09-24,4.12,September,2024
REC-392310,11708,Macédoine,Bonduelle,Subjective,France,2024-04-04,8.84,April,2024
REC-489978,10379,Dragibus haribo,Haribo,120g,France,2025-07-31,5.15,July,2025
REC-571445,14246,Kellogg's Barres Frosties 6x25g,Kelloggs,150 g,France,2025-11-03,20.26,November,2025
REC-788490,14747,Bénénuts Cacahuètes grillées & salées,Bnnuts Pepsico France,410 g,France,2024-02-27,7.27,February,2024
REC-421827,11444,Noix de pécan sirop d'érable,Gerbl,132 g,France,2024-05-16,5.62,May,2024
REC-217328,9093,Barre figue Gerblé,Gerbl Nutrition et Sant SAS Sport  nergie,150 g,France,2025-05-12,18.17,May,2025
REC-264954,10285,palmier,st michel,Subjective,France,2025-02-27,2.51,February,2025
REC-547711,9823,Pâtes de fruits,Gayelord Hauser,Subjective,France,2025-05-22,9.0,May,2025
REC-278338,10919,Le Sablé,Bjorg,Subjective,France,2024-05-07,15.18,May,2024
REC-134472,12963,Brioche vendéenne Igp,Carrefour Reflets de France,600 g,France,2024-04-07,7.11,April,2024
REC-972898,12330,Palets Bretons Pur Beurre 125g,Chabrior,125 g,France,2025-04-10,14.97,April,2025
REC-549552,6600,Pistache grillée à sec sachet de 150g,U,150 g,France,2025-11-26,14.81,November,2025
REC-628590,7311,Tablette petit beurre au chocolat noir bio paquet de 150g,U U Bio,150 g,France,2025-01-08,7.51,January,2025
REC-159086,11086,Cookies aux pépites de chocolat & noisettes,Carrefour,200 g,Belgium,2025-05-22,23.36,May,2025
REC-465050,11272,Sable enrobe,Henrys,45g,France,2024-05-12,12.73,May,2024
REC-864263,8297,Tartines craquantes bio à la châtaigne sans gluten,Ekibio Le Pain des fleurs,300 g (2*25) (6 g / tartine,France,2025-05-13,6.27,May,2025
REC-517078,10900,Biscuits gourmands Sésame Vanille,Karla La Nature,132 g,France,2024-06-01,7.08,June,2024
REC-939275,9142,Chips saveur côte de boeuf grillée,Brets,125 g,France,2024-04-29,24.12,April,2024
REC-811239,9284,Fleur de sel noir,CarrefourSlection,100 g,France,2026-01-26,12.83,January,2026
REC-161146,14173,Lait noisettes entieres,Carrefour,200 g,France,2024-07-15,7.5,July,2024
REC-849517,14123,Cookie nougatine choco,Marque Repre Ptit Dli,200 g,France,2024-04-01,18.58,April,2024
REC-841623,5749,Salade carottes rapées,Marque Repre Menu Fracheur Pause Fracheur,300 g,France,2025-11-19,5.36,November,2025
REC-111595,13373,Galette pur beurre,Bio Village Marque Repre,125 g,France,2025-03-30,21.86,March,2025
REC-158217,13098,Brioche vendéenne IGP,Nos Rgions Ont du Talent,650 g e,France,2024-05-24,2.02,May,2024
REC-432711,14046,La Gâche,La Fourne Dore,500 g,France,2025-12-31,6.31,December,2025
REC-621806,7888,Préparation Taboulé menthe citron,Tipiak,350 g,France,2024-02-23,16.59,February,2024
REC-457077,11150,Pom-Bär Original,Intersnack Deutschland SE Pombr,75 g,Germany,2026-02-02,21.02,February,2026
REC-222553,8098,McVitie's Hobnobs Milk Choc Jumbo Pack,McVities,431g,France,2024-04-02,7.31,April,2024
REC-692953,10273,y Castell Welshcakes,Tan y Castell,240 g,France,2024-02-18,23.0,February,2024
REC-151265,5570,Real Fruit Yoyos Strawberry Family Pack,Bear,Subjective,France,2024-02-28,14.08,February,2024
REC-273534,8437,Bake Rolls Salt,Notknown,80g,Romania,2025-08-23,4.55,August,2025
REC-950478,9896,chocolata amaruie 80%cacao,Notknown,Subjective,France,2024-03-24,8.17,March,2024
REC-662909,13980,Ricola réglisse,Ricola,50 g,France,2024-12-10,23.49,December,2024
REC-259895,13423,Butterfly,Kambly,100 g,France,2025-01-04,21.94,January,2025
REC-851657,7682,Original family format,Oreo,"308 g ℮, 2 pacchetti da 14 biscotti 11 g l'uno",France,2024-05-24,16.38,May,2024
REC-766518,10337,Noir 86% extra intense,Cte dor,100 g,Belgium,2024-02-13,12.26,February,2024
REC-545218,6213,Napolitaner,Loacker,175 g,Germany,2025-09-20,14.61,September,2025
REC-591558,14272,Galletas desayuno integral 0% azúcares,Florb,Subjective,France,2024-11-16,14.3,November,2024
REC-285060,8098,Popcorn,Notknown,300g,Belgium,2025-04-09,4.86,April,2025
REC-935576,7840,Törtchen Kakao-Haselnusscreme,Manner,400 g,France,2024-04-17,21.91,April,2024
REC-361975,8499,VitaWeat 9 Grains,Arnotts,250g,France,2025-11-09,5.29,November,2025
REC-953365,9385,crackers cheddar,Gulln,Subjective,France,2024-10-31,4.09,October,2024
REC-920575,7608,Barres chocolat noir et pointe de sel,CROWNFIELDLidl,4 x 40 g,France,2025-05-01,20.32,May,2025
REC-358259,10068,Galletas maría,Hacendado,4 x 200 g,Spain,2025-05-11,7.82,May,2025
REC-912575,6715,Salzstangen mit Meersalz,Sun Snacks,250g,Germany,2025-11-05,2.57,November,2025
REC-709647,14676,Risi Clásicas,Risi,Subjective,Spain,2025-09-02,20.26,September,2025
REC-120318,8239,Party Rings Mini,Foxs,21g,United Kingdom,2025-02-07,5.21,February,2025
REC-241707,12703,Choco fundir negro,Hacendado,200 g,Spain,2025-07-18,2.51,July,2025
REC-198558,7426,gullon Hearts of Cereal Oats Chocolate,Gulln,240g,France,2024-09-22,19.94,September,2024
REC-575519,5189,Black Pepper & Sea Salt Crackers,Rivercote,185 g,Spain,2024-12-16,11.71,December,2024
REC-371454,9918,Jet Gum Sugar Free,Jet Gum Jetgum,45 g,Germany,2024-09-08,8.55,September,2024
REC-856768,14464,Dark 75% madagascar ginger & turmeric,Waitrose,Subjective,United Kingdom,2025-01-27,7.81,January,2025
REC-751682,8813,Hot mix spicy,Snacks of The World,400 g,France,2026-01-27,5.67,January,2026
REC-381834,12258,Cocoa & Vanilla Gruffalo Biscuits+ Months 5 x (100g,Organix,Subjective,United Kingdom,2024-03-28,13.16,March,2024
REC-264757,10183,Hoops,Notknown,8 x 25 g,United Kingdom,2024-06-03,10.78,June,2024
REC-150567,7790,Gerlinea moelleux,Gerlina,138 g e,France,2024-02-07,5.34,February,2024
REC-237615,10247,Tic tac Festival,TIC TAC,54 g,France,2025-06-04,17.45,June,2025
REC-597122,7892,Dark compound choclate,Toren,Subjective,Morocco,2025-08-11,19.14,August,2025
REC-985464,14032,La brioche tressée tranchée,la fourne dore,500g,France,2025-12-20,1.49,December,2025
REC-659587,9568,Half-Coated Milk Chocolate Cookies,Foxs,175g,United Kingdom,2025-06-30,17.66,June,2025
REC-562425,12635,Sweet and salty butterfly popcorn,Notknown,Subjective,United Kingdom,2025-09-15,21.66,September,2025
REC-685868,12420,Patatas Lay's Sal,LaysPepsiCo,160 g.,Spain,2025-06-09,11.87,June,2025
REC-748476,11894,Chips saveur barbecue,Lays,135 g,France,2025-07-13,1.75,July,2025
REC-356081,11488,Mes cookies Bio tout chocolat,Aline  Olivier,180 g,France,2024-10-22,10.8,October,2024
REC-473461,13116,Seriously Salt and Vinegar Crisps,Walkers,45 g,Italy,2024-10-22,7.07,October,2024
REC-365856,5951,La madeleine pur beurre,Maison Colibri,250 g,France,2025-08-29,21.6,August,2025
REC-270796,8802,Pistachio nut mix salted,Snacks of The World,200 g,France,2025-04-10,21.7,April,2025
REC-339650,9960,Petit biscuit avoine & framboise,Chabrior,135 g,France,2024-07-11,13.0,July,2024
REC-275361,12638,Lentil Chips,AldiSnackrite,85g,United Kingdom,2024-11-01,22.17,November,2024
REC-552400,14056,Carrés Dégustation,Lindt,154 g,France,2025-03-30,18.5,March,2025
REC-279683,7416,Oswego,Notknown,250g,Italy,2025-10-29,1.61,October,2025
REC-730439,11624,Prinzenrolle,DeBeukelar,450g,Denmark,2026-01-29,23.14,January,2026
REC-774116,5812,Dairy Milk Marvellous Creations Jelly Popping Candy,Cadbury Mondelez,160g,United Kingdom,2025-12-09,4.74,December,2025
REC-135641,5392,Very Cherry Gourmet Sweets,Notknown,140g,United Kingdom,2024-02-14,22.33,February,2024
REC-857253,9546,"Vegane snack balls - Date café, banane",Vemondo,Subjective,Germany,2024-11-27,18.71,November,2024
REC-831487,6454,Tony's chocolonely milk creamy,Tonys Chocolonely,Subjective,United Kingdom,2025-03-20,10.5,March,2025
REC-996610,5783,Toffee,Skinny Whip,5 x 20 g,United Kingdom,2024-07-06,20.62,July,2024
REC-615993,5677,Célébrations,Celebrations,272 g,France,2025-11-10,23.95,November,2025
REC-382367,10961,Salted dark chocolate almonds,Forest Feast,Subjective,United Kingdom,2024-09-22,2.44,September,2024
REC-361047,14287,Hazelnut Dark Chocolate,Moser Roth,5 x 25 g,United Kingdom,2024-08-26,10.22,August,2024
REC-324298,7406,Digestives The Original Twin Pack,McVities,2 x 360 g,United States Of America,2024-09-28,12.83,September,2024
REC-400504,13689,Hafercookies,REWE Bio,300g,Germany,2025-12-03,15.06,December,2025
REC-567302,7934,Cocoa Vanilla Oat Boost,Graze,30g,United Kingdom,2024-10-15,14.09,October,2024
REC-796546,5517,Vegan bar choco amandes,Nu,50gr,France,2025-08-30,19.93,August,2025
REC-816217,8462,Les P'tites Madeleines Pépites de Chocolat,Ker Cadlac,Subjective,France,2025-09-16,13.94,September,2025
REC-618062,11734,Toffifee,Storck,125g,Ireland,2025-10-16,9.87,October,2025
REC-175533,14290,Creamy milk chocolate,NOOCO,Subjective,Morocco,2024-04-25,22.09,April,2024
REC-968572,7276,Fruit Splits Bear,BEAR,100g,United Kingdom,2025-10-27,1.69,October,2025
REC-332437,6869,Chips barbecue,Lays,250 g,France,2024-09-21,6.17,September,2024
REC-699959,11974,Biscoff Bar,Trekk Power,Subjective,United Kingdom,2024-03-09,5.52,March,2024
REC-952548,11169,Toffee Apple Oat Bars,Bio  Me,Subjective,United Kingdom,2026-01-01,5.11,January,2026
REC-362584,11334,HAND COOKED sea salt & Balsamic vinegar crisps,MS FOOD,150 g e,France,2024-09-26,12.92,September,2024
REC-572750,12422,Ready Salted Potato Sticks,Marks  Spencer,150g,France,2024-09-18,5.71,September,2024
REC-979324,14062,Super Extra-Large Peanuts,Kirkland Signature,1.13 kg,France,2026-02-01,16.67,February,2026
REC-592399,12848,Marzipan log,Favorina,175g,Czech Republic,2024-11-20,13.09,November,2024
REC-998079,12859,Crackers emmental,Snack Day,Subjective,France,2025-04-07,8.82,April,2025
REC-790191,6677,Flips Cacahuète,Notknown,200 g,France,2025-12-24,23.42,December,2025
REC-132927,9233,Bio Biscuits tablette chocolat noir,Sondey,150 g,France,2025-12-01,13.09,December,2025
REC-825430,11608,Galak Chocolat Blanc,Notknown,200 g (2 * 100 g,France,2024-10-08,22.16,October,2024
REC-992394,14265,Carrés lait noisettes entières,Cte dOr,200 g,Belgium,2024-02-06,15.59,February,2024
REC-110141,11716,FraiseTagada,Haribo,30 g,France,2025-11-03,6.94,November,2025
REC-844095,5948,Biscuit sésame Gerblé,gerbl,Subjective,France,2024-02-09,16.94,February,2024
REC-814143,13807,Galettes mais oignon crème ciboulette,Gerbl,"123.5 g, 12 galettes",France,2025-05-14,5.13,May,2025
REC-456149,5582,Sablés aux pommes,Carrefour Reflets de France,150 g,France,2025-08-03,19.95,August,2025
REC-406976,9263,Nature,Carrefour classic,200 g,France,2024-11-11,6.16,November,2024
REC-531089,5855,Petit beurre - 200g BIO,Chabrior Filet Bleu Intermarch,200 g,Belgium,2025-10-09,7.61,October,2025
REC-345731,7197,Biscuits petit beurre bio paquet de 150g,U U Bio,150 g,France,2024-02-16,24.61,February,2024
REC-440609,5852,Pains au lait x15 - 525g,U,525 g,France,2024-08-06,18.74,August,2024
REC-246026,9950,Tuiles goût salé paquet de 170g,U,170 g,France,2025-10-27,2.59,October,2025
REC-286562,9342,Barres de céréales saveur pomme verte 6x125g,U,Subjective,France,2026-01-16,6.97,January,2026
REC-214862,8725,Mon Cake Nature,Ker Cadlac,800 g,France,2025-06-22,6.82,June,2025
REC-910241,13356,La Classique Nature,Notknown,6 * 27.5 g,France,2024-03-05,9.8,March,2024
REC-139807,7796,Gâteau au fromage blanc,Saint Amour,350 g,France,2024-04-15,22.59,April,2024
REC-312449,14093,Grany Riz soufflé & Chocolat,Grany LU,125 g,France,2024-10-14,12.85,October,2024
REC-112582,13513,Langues de chat,Karla,100 g,France,2024-03-12,10.05,March,2024
REC-793180,13537,Dessert noir,Carrefour,200 g,France,2024-05-11,24.48,May,2024
REC-568240,10460,Barres GOURMANDES,Carrefour,140 g,Belgium,2025-10-10,7.93,October,2025
REC-826203,10239,Crackers emmental,TokapiMarque Repre,100 g,France,2024-02-05,9.88,February,2024
REC-829592,13414,Biscuits sésame,Bio Village Marque Repre,230 g,France,2024-07-28,22.07,July,2024
REC-356833,12710,Biscuits tablette chocolat noir,Bio Village Marque Repre,150 g,France,2025-12-27,11.86,December,2025
REC-729250,6308,mini gâches pur beurre à la crême fraîche,Leclerc Nos regions ont du talent,360 g,France,2024-04-05,10.86,April,2024
REC-134837,13279,Cookies Pépites de chocolat noir & cacao,Biocoop,200 g,France,2024-10-01,9.32,October,2024
REC-742537,5339,Raffaello,Notknown,Subjective,Austria,2024-03-06,21.49,March,2024
REC-921153,6488,Maxi King 3er-Pack,KinderFerrero,35g,Austria,2025-04-02,11.59,April,2025
REC-708333,8850,G CHUPA CHUPS MINI ASSOSRTI,Chupa Chups,180 g,France,2025-01-25,15.54,January,2025
REC-492308,6995,Cherry Bakewells,Mr Kipling,282 g (6 x 47 g,France,2025-12-23,21.8,December,2025
REC-564450,6602,NO ARTIFICIAL COLO NO ARTIFICIAL FLAVOURS NO MSG H,KP Snacks,6 x 24 g,France,2025-10-28,7.51,October,2025
REC-127756,10173,Cheese Flavour Potato Snacks,Walkers Quavers,34 g,France,2025-02-07,7.35,February,2025
REC-302532,10592,Blue Maize Tortilla Chips,Mister Freed,135g,France,2024-11-14,1.69,November,2024
REC-496120,11340,Mini Croissants,Days,185 g,Bulgaria,2025-08-29,5.38,August,2025
REC-170615,8804,Barres Lion,Nestl Lion,10 x 42 g,France,2026-01-22,21.22,January,2026
REC-793062,5521,NESTLE L'ATELIER - Noir 70% - 100g,Notknown,100 g,France,2025-10-14,20.05,October,2025
REC-139176,5726,FLORENTIN 125G - KAMBLY - 125g,Kambly,125 g,France,2025-09-06,8.25,September,2025
REC-354401,7584,fruity Parfum Fraise-Citron vert,Hollywood,22g,France,2025-10-10,13.2,October,2025
REC-610584,12333,Petit Déjeuner Moelleux Coeur Gourmand Fraise,Mondelz belVita,250 g,Belgium,2025-10-17,1.39,October,2025
REC-432333,6577,Fino 85% negro,SuchardMondelez,90 g,Spain,2025-12-20,4.37,December,2025
REC-476452,13339,SEMPLICISSIMI cereali riso nero 1 porzione 31g.,Bauli Doria,245 g,Italy,2024-04-15,16.2,April,2024
REC-700693,9581,Panettone,Grand Frais Pasticceria dei Fiori Valentino,900 g,France,2024-06-29,13.65,June,2024
REC-311220,12823,Grissini Nature Vita Vigor,VITAVIGOR Vita Vigor,Subjective,Australia,2025-12-11,17.52,December,2025
REC-878452,11998,Frollini con gocce di cioccolato,Dolciando Eurospin,700g,France,2025-12-31,16.31,December,2025
REC-928604,14538,Campagnole con farina di riso,Barilla Mulino Bianco,Subjective,France,2025-02-09,6.55,February,2025
REC-839333,7181,Kinder Joy Boy,Kinder,20g,China,2024-12-15,17.73,December,2024
REC-582152,11647,Petit,Rio,3 x 133 g,France,2024-05-06,8.32,May,2024
REC-268424,13019,Chocolate puro con almendras enteras 0% azúcares añadidos,Notknown,150 g,Spain,2025-09-10,18.97,September,2025
REC-621822,8262,Gullon Maria Doroda,Gulln,Subjective,France,2025-07-12,7.36,July,2025
REC-712579,8689,Tortilla Chips Nachos,ZanuyLiven,200 g,France,2024-06-18,21.29,June,2024
REC-262443,8835,Cocktail rodeo,Hacendado,250 g,Spain,2024-11-20,14.05,November,2024
REC-559187,6767,Crackers Protéiné,TASTINO  LIDL,200 g,France,2025-04-10,1.3,April,2025
REC-551880,5323,Raffaello,Ferrero,30g,France,2024-07-26,12.68,July,2024
REC-875951,13400,Biscuit Novellino lait et miel,Notknown,350g,Italy,2025-12-25,22.36,December,2025
REC-961341,11053,Madeleines,St Michel,800g,France,2024-06-11,20.95,June,2024
REC-779865,9856,Salted Giant Pretzel,Marks  SpencerMcVities,150g,United Kingdom,2025-09-20,24.29,September,2025
REC-450014,6889,Chocolate negro 72% cacao con almendras enteras,Hacendado,200 g,Spain,2024-03-25,22.06,March,2024
REC-257723,10583,Squares Salt & Vinegar,Walkers,22g,Guernsey,2025-08-02,10.66,August,2025
REC-320657,6391,Proper Chips Sea Salt Lentil Chips,Proper,20 g,France,2024-06-12,4.18,June,2024
REC-331889,5537,Rollino cacao,Notknown,Subjective,Spain,2024-03-04,12.49,March,2024
REC-836131,11880,Roshen MlkChoc Aerated,Roshen,80gm,Bulgaria,2025-10-15,9.25,October,2025
REC-552094,11207,Dark Peru,Waitrose,100g,United Kingdom,2025-02-12,1.65,February,2025
REC-209994,13964,Cool Tortillas,By Sainsburys,Subjective,France,2024-07-09,23.52,July,2024
REC-302852,7235,Oreo white,MilkaMondelez,100 g,Morocco,2024-10-14,14.37,October,2024
REC-252289,7969,Moelleux chocolat,Alsa,435 g,France,2024-03-14,14.47,March,2024
REC-624477,8992,Gâche tranchée Bio,La Boulangre,400 g,France,2025-12-30,13.39,December,2025
REC-226234,12976,Doriano Sea Salt Crackers,Bauli,Subjective,Italy,2024-08-19,11.35,August,2024
REC-694905,6640,Chips Snack,Snack Day,75 g,France,2024-04-14,1.81,April,2024
REC-529318,11733,Happy Hippo,Kinder,103.5 g,France,2025-06-30,2.67,June,2025
REC-425069,14727,MILKA Alune intregi ceo lesnik,Milka,Subjective,Algeria,2025-06-22,8.38,June,2025
REC-573124,12034,Mylk & Vanilla,Notknown,2 x 35 g,United Kingdom,2024-12-30,11.81,December,2024
REC-746462,11307,Caramel Choc Bar,Nomo,38g,Australia,2024-09-01,21.07,September,2024
REC-603751,12793,Chicles fresa,Hacendado,100 g,Spain,2026-01-30,17.09,January,2026
REC-453635,10969,Crunchy Oats & Honey Granola Bars,Harvest Morn,"210 g, 5 x 42 g",Ireland,2024-03-08,3.28,March,2024
REC-704386,13365,"Gerble - Organic Oatmeal Coconut Cocoa Cookie, 132g (4.7oz",Gerbl,132 g,France,2024-02-29,17.15,February,2024
REC-983684,6209,Pringles Flame Spicy BBQ,Pringles,160g,France,2025-06-06,9.3,June,2025
REC-626207,14494,Wheat Thins Original,Nabisco,14 oz,United States Of America,2025-08-21,14.1,August,2025
REC-633149,14299,Mini fourrés chocolat noir,Bjorg,180 g,France,2025-03-23,9.88,March,2025
REC-980566,7513,Roasted Garlic & Extra Virgin Olive Oil Flatbread,tastethedifference sainsburys,195g,United Kingdom,2024-04-20,22.21,April,2024
REC-385551,12089,Galettes Bretonnes,Carrefour BIOCarrefour,Subjective,France,2024-12-09,11.4,December,2024
REC-168224,5553,Gaufres aux oeufs frais au sucre glace,Lotus,371 g,France,2025-01-14,2.71,January,2025
REC-991801,13050,Abbracci,Notknown,700 g,It,2024-02-16,18.83,February,2024
REC-404815,11181,Sea Salt & Cider Vinegar - Activated Chips,Notknown,80 g,United Kingdom,2024-08-22,13.78,August,2024
REC-254809,6164,Neo giant,Lidl,Subjective,France,2024-11-11,1.02,November,2024
REC-976325,9203,Merendina,Bimo,Subjective,Morocco,2024-05-11,13.87,May,2024
REC-381295,12308,Lay's Recette paysanne nature maxi format,LAYS Lays,Subjective,France,2024-04-27,20.56,April,2024
